"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","DK","Denmark",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","EE","Estonia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","EL","Greece",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","ES","Spain",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","EU27_21","EU (without UK)",0.000200000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",0.000172000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",0.000197000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000170000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","FR","France",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","HR","Croatia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","IT","Italy",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","NL","Netherlands",-,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","NO","Norway",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","PT","Portugal",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","SK","Slovakia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2017","UK","United Kingdom",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","AT","Austria",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","BE","Belgium",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","CZ","Czechia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","DE","Germany",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","DK","Denmark",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","EE","Estonia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","EL","Greece",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","ES","Spain",0.013547030,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","EU27_21","EU (without UK)",0.003355000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","EU27_UK_21","EU (with UK until 2019)",0.002898000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","EUEEA30_21","EU/EEA (without UK)",0.003311000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","EUEEAUK_21","EU/EEA (with UK until 2019)",0.002865000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","FR","France",0.011624220,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","HR","Croatia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","IT","Italy",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","NL","Netherlands",-,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","NO","Norway",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","PT","Portugal",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","SK","Slovakia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2018","UK","United Kingdom",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","AT","Austria",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","BE","Belgium",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","CZ","Czechia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","DE","Germany",0.001025800,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","DK","Denmark",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","EE","Estonia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","EL","Greece",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","ES","Spain",0.004555480,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","EU27_21","EU (without UK)",0.002740000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","EU27_UK_21","EU (with UK until 2019)",0.002366000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","EUEEA30_21","EU/EEA (without UK)",0.002704000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","EUEEAUK_21","EU/EEA (with UK until 2019)",0.002339000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","FR","France",0.012718020,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","HR","Croatia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","IT","Italy",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","NL","Netherlands",-,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","NO","Norway",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","PT","Portugal",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","SK","Slovakia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2019","UK","United Kingdom",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","AT","Austria",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","BE","Belgium",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","CZ","Czechia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","DE","Germany",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","DK","Denmark",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","EE","Estonia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","EL","Greece",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","ES","Spain",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","EU27_21","EU (without UK)",0.005782000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","EU27_UK_21","EU (with UK until 2019)",0.005782000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","EUEEA30_21","EU/EEA (without UK)",0.005704000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","EUEEAUK_21","EU/EEA (with UK until 2019)",0.005704000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","FI","Finland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","FR","France",0.020468490,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","HR","Croatia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","HU","Hungary",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","IE","Ireland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","IS","Iceland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","IT","Italy",0.017771120,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","LT","Lithuania",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","LU","Luxembourg",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","LV","Latvia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","MT","Malta",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","NL","Netherlands",-,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","NO","Norway",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","PL","Poland",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","PT","Portugal",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","RO","Romania",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","SE","Sweden",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","SI","Slovenia",0.000000000,""
"Dengue","Locally acquired cases","Age standardised rate","N/100000","2020","SK","Slovakia",0.000000000,""
